"Mahavir Swami College Of Engineering & Technology, Bharthana-
Vesu, Surat",COMPUTER ENGINEERING,33662,10.06764088
"L.E.College , Morbi",MECHANICAL ENGINEERING,33671,10.01742203
"Atmiya University, Faculty of Engineering and Technology, Rajkot",INFORMATION TECHNOLOGY,33678,9.99786803
"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER ENGINEERING (MACHINE LEARNING & A,33681,9.98893468
"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",PRODUCTION ENGINEERING,33697,9.90936697
"Faculty Of Technology & Engineering(MSU), Vadodara",TEXTILE TECHNOLOGY,33721,9.7800844
"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",ELECTRONICS & COMMUNICATION ENGINEERING,33754,9.51462048
"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",MECHANICAL ENGINEERING,33773,9.34592622
"Shri Labhubhai Trivedi Institute Of Engineering And Technology,
Rajkot",COMPUTER SCIENCE & ENGINEERING,33784,9.28059456
"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (CYBER SECUR,33797,9.15621274
"Bhagwan Arihant Institute of Tech., Surat",INFORMATION TECHNOLOGY,33802,9.15571519
"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Engg.,
Rajkot",INFORMATION TECHNOLOGY,33848,8.82521166
"Sarvajanik College Of Engg. & Tech. , Surat",INSTRUMENTATION & CONTROL ENGINEERING,33860,8.72138583
"Vidush Somany Institute Of Tech. & Res., Kadi",COMPUTER ENGINEERING,33922,8.33413584
"C.U.Shah College Of Engg.& Tech., Wadhvan",COMPUTER ENGINEERING,33931,8.29260754
"Government Engineering College, Godhra",CIVIL ENGINEERING,33932,8.28205047
"Sarvajanik College Of Engg. & Tech. , Surat",CHEMICAL ENGINEERING,33944,8.16972248
"Government Engineering College, Rajkot",AUTOMOBILE ENGINEERING,33952,8.08804461
"Parul Institute of Technology, Waghodia, Vadodara",DAIRY TECHNOLOGY,33979,7.87074344
"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",COMPUTER ENGINEERING,34022,7.55669843
"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Tech.,
Rajkot",INFORMATION & COMMUNICATION TECHNOLOGY,34031,7.50557526
"Hjd Institute Of Technical Education And Reserch, Kera",COMPUTER SCIENCE & ENGINEERING,34040,7.44129094
"Faculty Of Technology & Engineering(MSU), Vadodara",WATER MANAGEMENT ***,34041,7.4385879
"Shroff S.R.Rotary Inst. Of Chemical Technology, Vatatia, Bharuch",COMPUTER ENGINEERING,34080,7.05585282
APOLLO INSTITUTE OF ENGINEERING & TECHNOLOGY AHMEDABAD,INFORMATION TECHNOLOGY,34131,6.71245503
Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER ENGINEERING (SOFTWARE ENGINEERIN,34157,6.41212699
"Government Engineering College, Bhuj",ENVIRONMENTAL ENGINEERING,34195,6.02767404
"Government Engineering College, Modasa",ELECTRICAL ENGINEERING,34202,5.9733656
"Government Engineering College, Bhuj",CIVIL ENGINEERING,34206,5.93640484
"L.D.R.P. Institute Of Tech. & Research., Gandhinagar",MECHANICAL ENGINEERING,34208,5.91552998
"Shri Sitaram N Patel Inst. Of Tech. & Res. (Vidhyabharti Trust),
Umrakh",CHEMICAL ENGINEERING,34209,5.91396858
"Parul Institute of Technology, Waghodia, Vadodara",AGRICULTURAL ENGINEERING,34211,5.89728765
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",INFORMATION TECHNOLOGY,34221,5.81783453
"Government Engineering College, Bhavnagar",MECHANICAL ENGINEERING,34231,5.78189573
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",CHEMICAL ENGINEERING,34246,5.59090681
"S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY
NAVSARI",CIVIL ENGINEERING,34248,5.58262793
"Shri Sadvidhya Mandal Institute Of Tech., Bharuch",INFORMATION TECHNOLOGY,34249,5.57135439
"Government Engineering College, Godhra",ELECTRICAL ENGINEERING,34257,5.45634775
"ADITYA SILVER OAK INSTITUTE OF TECHNOLOGY (WITHIN LIMITS OF
AHMEDABAD MUNICIPAL CORPORATION) AHMEDABAD",COMPUTER ENGINEERING,34273,5.32814023
"Government Engineering College, Rajkot",INSTRUMENTATION & CONTROL ENGINEERING,34280,5.27180415
"Sigma Institute Of Engg., Bakrol",INFORMATION TECHNOLOGY,34287,5.18332351
"School of Engineering - Indrashil University, Kadi",COMPUTER SCIENCE & ENGINEERING,34292,5.14470217
"Government Engineering College, Palanpur",ELECTRICAL ENGINEERING,34297,5.11486728
"Government Engineering College, Patan",MECHANICAL ENGINEERING,34314,4.94931283
"L.E.College ,Morbi",ELECTRICAL ENGINEERING,34323,4.87939793
"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",INFORMATION & COMMUNICATION TECHNOLOGY,34324,4.87631206
"Sal College Of Engineering , Ahmedabad",INFORMATION & COMMUNICATION TECHNOLOGY,34352,4.54088737
"C. K. Pithawala College Of Engg. & Tech., Surat",ELECTRICAL ENGINEERING,34353,4.54088737
"C. K. Pithawala College Of Engg. & Tech., Surat",CIVIL ENGINEERING,34359,4.46017786
"L.E.College ,Morbi",CIVIL ENGINEERING,34365,4.41723163
"Shri Sadvidhya Mandal Institute Of Tech., Bharuch",CHEMICAL ENGINEERING,34375,4.30104461
"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,34377,4.29666679
"ADANI INSTITUTE OF INFRASTRUCTURE ENGINEERING,AHMEDABAD",CIVIL & INFRASTRUCTURE ENGINEERING,34378,4.28875023
"Sarvajanik College Of Engg. & Tech. , Surat",ELECTRICAL ENGINEERING,34388,4.10581939
"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING,34398,4.00937797
"Vidhyadeep Institute of Engineering & Technology, Anita(Kim), Surat",COMPUTER ENGINEERING,34400,3.99776508
"K.J. Institute Of Engg. And Tech., Savali",INFORMATION TECHNOLOGY,34407,3.93321618
"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,34412,3.87009633
"Vadodara Institute of Engineering, Kotambi, Waghodiya, Vadodara",INFORMATION TECHNOLOGY,34416,3.80676482
"Shantilal Shah Engineering College , Bhavnagar",CIVIL ENGINEERING,34421,3.76116787
"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Tech.,
Rajkot",COMPUTER ENGINEERING,34425,3.71987479
"Sankalchand Patel College Of Engg., Visnagar",INFORMATION TECHNOLOGY,34445,3.44839004
"GIDC Degree Engineering College, Abrama, Navsari",MECHANICAL ENGINEERING,34449,3.4080714
"Institute of Infrastructure, Tech., Research & Management (IITRAM),
Maninagar, Ahmedabad",CIVIL ENGINEERING,34455,3.26788881
"Mahatma Gandhi Inst.Of Technical Edu. And Research
Center,Navasari",COMPUTER ENGINEERING,34469,3.07223482
"L.J. Institute Of Engg And Tech., Ahmedabad",CIVIL ENGINEERING,34475,2.97585594
"Government Engineering College, Bhuj",ELECTRICAL ENGINEERING,34479,2.92132512
"Government Engineering College, Modasa",MECHANICAL ENGINEERING,34484,2.88002536
"Vadodara Institute of Engineering, Kotambi, Waghodiya, Vadodara",COMPUTER ENGINEERING,34494,2.7372326
"Government Engineering College, Valsad",ENVIRONMENTAL ENGINEERING,34495,2.7372326
"Government Engineering College, Bharuch",ELECTRONICS & COMMUNICATION ENGINEERING,34500,2.65254529
"Government Engineering College, Bhuj",MECHANICAL ENGINEERING,34501,2.65254529
"Laxmi Institute Of Technology, Sarigam, Valsad",COMPUTER SCIENCE & ENGINEERING,34502,2.63772378
"R.N.G. Patel Institute of Technology-RNGPIT , Bardoli",CIVIL ENGINEERING,34504,2.6184086
"Sigma Institute Of Engg., Bakrol",COMPUTER ENGINEERING,34505,2.59854144
"Sal Institute Of Tech. & Engg. Research, Ahmedabad",INFORMATION & COMMUNICATION TECHNOLOGY,34511,2.33797773
"Marwadi Edu. Foundation Group Of Institutions, Faculty Of Tech.,
Rajkot",INFORMATION TECHNOLOGY,34516,2.24833135
"Government Engineering College, Modasa",CIVIL ENGINEERING,34519,2.23485509
"ADITYA SILVER OAK INSTITUTE OF TECHNOLOGY (WITHIN LIMITS OF
AHMEDABAD MUNICIPAL CORPORATION) AHMEDABAD",INFORMATION TECHNOLOGY,34520,2.22991989
"Government Engineering College, Dahod",ELECTRICAL ENGINEERING,34526,2.01474682
"Grow More Faculty of Engineering, Berna, Himmatnagar",COMPUTER ENGINEERING,34527,1.99461246
"Government Engineering College Sector 28, Gandhinagar",INSTRUMENTATION & CONTROL ENGINEERING,34534,1.87143707
"Laxmi Institute Of Technology, Sarigam, Valsad",INFORMATION TECHNOLOGY,34542,1.71101261
"Government Engineering College, Patan",ELECTRICAL ENGINEERING,34546,1.65747913
"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",INFORMATION TECHNOLOGY,34550,1.59061707
"Shri Sitaram N Patel Inst. Of Tech. & Res. (Vidhyabharti Trust),
Umrakh",CIVIL ENGINEERING,34551,1.57492292
"Shantilal Shah Engineering College ,Bhavnagar",ELECTRICAL ENGINEERING,34552,1.5566867
Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER SCIENCE & ENGINEERING,34555,1.29796286
"Government Engineering College, Dahod",CIVIL ENGINEERING,34560,1.10167603
"Dr. Jivraj Mehta Institute Of Technology, Anand",COMPUTER ENGINEERING,34572,0.83426661
"S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY
NAVSARI",ELECTRICAL ENGINEERING,34575,0.77456206
"Shri Sitaram N Patel Inst. Of Tech. & Res. (Vidhyabharti Trust),
Umrakh",ELECTRICAL ENGINEERING,34582,0.31182321
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",COMPUTER ENGINEERING,34584,0.19579738
"Shree Pandit Nathulalji Vyas Technical Campus, Wadhawan",MECHANICAL ENGINEERING,,
"Shree Pandit Nathulalji Vyas Technical Campus, Wadhawan",INFORMATION TECHNOLOGY,,
"Shree Pandit Nathulalji Vyas Technical Campus, Wadhawan",ELECTRICAL ENGINEERING,,
"Shree Pandit Nathulalji Vyas Technical Campus, Wadhawan",COMPUTER ENGINEERING,,
"Shree Pandit Nathulalji Vyas Technical Campus, Wadhawan",CIVIL ENGINEERING,,
"Vidush Somany Institute Of Tech. & Res., Kadi",MECHANICAL ENGINEERING,,
"Vidush Somany Institute Of Tech. & Res., Kadi",CIVIL ENGINEERING,,
"Vidhyadeep Institute of Engineering & Technology, Anita(Kim), Surat",MECHANICAL ENGINEERING,,
"Vidhyadeep Institute of Engineering & Technology, Anita(Kim), Surat",ELECTRICAL ENGINEERING,,
"Vidhyadeep Institute of Engineering & Technology, Anita(Kim), Surat",CIVIL ENGINEERING,,
"VEERAYATAN INSTITUTE OF ENGINEERING TECHNOLOGY &
RESEARCH., Mandvi",MECHANICAL ENGINEERING,,
"VEERAYATAN INSTITUTE OF ENGINEERING TECHNOLOGY &
RESEARCH., Mandvi",ELECTRICAL ENGINEERING,,
"VEERAYATAN INSTITUTE OF ENGINEERING TECHNOLOGY &
RESEARCH., Mandvi",COMPUTER ENGINEERING,,
"VEERAYATAN INSTITUTE OF ENGINEERING TECHNOLOGY &
RESEARCH., Mandvi",CIVIL ENGINEERING,,
"VEERAYATAN INSTITUTE OF ENGINEERING TECHNOLOGY &
RESEARCH., Mandvi",CHEMICAL ENGINEERING,,
"Vadodara Institute of Engineering, Kotambi, Waghodiya, Vadodara",MECHANICAL ENGINEERING,,
"Vadodara Institute of Engineering, Kotambi, Waghodiya, Vadodara",ELECTRICAL ENGINEERING,,
"Vadodara Institute of Engineering, Kotambi, Waghodiya, Vadodara",CIVIL ENGINEERING,,
"V.V.P. Engineering College, Rajkot",MECHANICAL ENGINEERING,,
"V.V.P. Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,,
"V.V.P. Engineering College, Rajkot",ELECTRICAL ENGINEERING,,
"V.V.P. Engineering College, Rajkot",CIVIL ENGINEERING,,
"V.V.P. Engineering College, Rajkot",CHEMICAL ENGINEERING,,
"Tatva Institute Of Technological Studies, Modasa",MECHANICAL ENGINEERING,,
"Tatva Institute Of Technological Studies, Modasa",INFORMATION TECHNOLOGY,,
"Tatva Institute Of Technological Studies, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Tatva Institute Of Technological Studies, Modasa",ELECTRICAL ENGINEERING,,
"Tatva Institute Of Technological Studies, Modasa",CIVIL ENGINEERING,,
Swarrnim Institute of Technology,MOBILE APPLICATION & CLOUD TECHOLOGY,,
Swarrnim Institute of Technology,MECHANICAL ENGINEERING,,
Swarrnim Institute of Technology,INFORMATION TECHNOLOGY,,
Swarrnim Institute of Technology,ENVIRONMENT ENGINEERING,,
Swarrnim Institute of Technology,ELECTRONICS & COMMUNICATION ENGINEERING,,
Swarrnim Institute of Technology,ELECTRICAL ENGINEERING,,
Swarrnim Institute of Technology,CYBER SECURITY,,
Swarrnim Institute of Technology,COMPUTER ENGINEERING,,
Swarrnim Institute of Technology,CLOUD TECH &INFORMATION SECURITY,,
Swarrnim Institute of Technology,CIVIL ENGINEERING,,
Swarrnim Institute of Technology,CHEMICAL ENGINEERING,,
Swarrnim Institute of Technology,AUTOMOBILE ENGINEERING,,
Swarrnim Institute of Technology,ARTIFICIAL INTELLIGENCE,,
"Swaminarayan College Of Engg. & Tech., Kalol",MECHANICAL ENGINEERING,,
"Swaminarayan College Of Engg. & Tech., Kalol",ELECTRICAL ENGINEERING,,
"Swaminarayan College Of Engg. & Tech., Kalol",COMPUTER ENGINEERING,,
"Swaminarayan College Of Engg. & Tech., Kalol",CIVIL ENGINEERING,,
"Swaminarayan College Of Engg. & Tech., Kalol",AUTOMOBILE ENGINEERING,,
SMT. SHANTABEN HARIBHAI GAJERA ENGINEERING COLLEGE Amreli,MECHANICAL ENGINEERING,,
SMT. SHANTABEN HARIBHAI GAJERA ENGINEERING COLLEGE Amreli,ELECTRICAL ENGINEERING,,
SMT. SHANTABEN HARIBHAI GAJERA ENGINEERING COLLEGE Amreli,COMPUTER ENGINEERING,,
SMT. SHANTABEN HARIBHAI GAJERA ENGINEERING COLLEGE Amreli,CIVIL ENGINEERING,,
SMT. SHANTABEN HARIBHAI GAJERA ENGINEERING COLLEGE Amreli,AUTOMOBILE ENGINEERING,,
"Smt. S.R. Patel Engg. College, Dabhi, Unjha",MECHANICAL ENGINEERING,,
"Smt. S.R. Patel Engg. College, Dabhi, Unjha",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Smt. S.R. Patel Engg. College, Dabhi, Unjha",CIVIL ENGINEERING,,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",MECHANICAL ENGINEERING,,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECUR,,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",COMPUTER SCIENCE & BIOSCIENCES,,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",COMPUTER ENGINEERING (CLOUD COMPUTING),,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENC,,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",CIVIL ENGINEERING,,
"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",AERONAUTICAL ENGINEERING,,
"Sigma Institute Of Engg., Bakrol",MECHANICAL ENGINEERING,,
"Sigma Institute Of Engg., Bakrol",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Sigma Institute Of Engg., Bakrol",ELECTRICAL ENGINEERING,,
"Sigma Institute Of Engg., Bakrol",CIVIL ENGINEERING,,
"Sigma Institute Of Engg., Bakrol",CHEMICAL ENGINEERING (GREEN TECHNOLOGY AND,,
"Shroff S.R.Rotary Inst. Of Chemical Technology, Vatatia,Bharuch",MECHANICAL ENGINEERING,,
"Shroff S.R.Rotary Inst. Of Chemical Technology, Vatatia,Bharuch",ENVIRONMENTAL SCIENCE & TECHNOLOGY,,
"Shri Swami Atmanand Saraswati Institute Of Tech., Surat",MECHANICAL ENGINEERING,,
"Shri Swami Atmanand Saraswati Institute Of Tech., Surat",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Shri Swami Atmanand Saraswati Institute Of Tech., Surat",ELECTRICAL ENGINEERING,,
"Shri Swami Atmanand Saraswati Institute Of Tech., Surat",CIVIL ENGINEERING,,
"Shri Sitaram N Patel Inst. Of Tech. & Res. (Vidhyabharti Trust),
Umrakh",MECHANICAL ENGINEERING,,
"Shri Satsangi Saketdham `Ram Ashram` Group Of Institutions,
Vadasma",MECHATRONICS,,
"Shri Satsangi Saketdham `Ram Ashram` Group Of Institutions,
Vadasma",MECHANICAL ENGINEERING,,
"Shri Satsangi Saketdham `Ram Ashram` Group Of Institutions,
Vadasma",ELECTRICAL ENGINEERING,,
"Shri Satsangi Saketdham `Ram Ashram` Group Of Institutions,
Vadasma",COMPUTER SCIENCE & ENGINEERING,,
"Shri Satsangi Saketdham `Ram Ashram` Group Of Institutions,
Vadasma",CIVIL ENGINEERING,,
"Shri Satsangi Saketdham `Ram Ashram` Group Of Institutions,
Vadasma",AUTOMOBILE ENGINEERING,,
"Shri Sadvidhya Mandal Institute Of Tech., Bharuch",MECHANICAL ENGINEERING,,
"Shri Sadvidhya Mandal Institute Of Tech., Bharuch",ELECTRICAL ENGINEERING,,
"Shri Sadvidhya Mandal Institute Of Tech., Bharuch",CIVIL ENGINEERING,,
"Shri Labhubhai Trivedi Institute Of Engineering And Technology,
Rajkot",MECHANICAL ENGINEERING,,
"Shri Labhubhai Trivedi Institute Of Engineering And Technology,
Rajkot",ELECTRICAL ENGINEERING,,
"Shri Labhubhai Trivedi Institute Of Engineering And Technology,
Rajkot",CIVIL ENGINEERING,,
"Shri J M Sabva Institute Of Engineering And Technology, Botad",MECHANICAL ENGINEERING,,
"Shri J M Sabva Institute Of Engineering And Technology, Botad",ELECTRICAL ENGINEERING,,
"Shri J M Sabva Institute Of Engineering And Technology, Botad",COMPUTER ENGINEERING,,
"Shri J M Sabva Institute Of Engineering And Technology, Botad",CIVIL ENGINEERING,,
"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY, BHAT,
GANDHINAGAR",MECHANICAL ENGINEERING,,
"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY, BHAT,
GANDHINAGAR",CIVIL ENGINEERING,,
"Shantilal Shah Engineering College ,Bhavnagar",MECHANICAL ENGINEERING,,
"Shantilal Shah Engineering College ,Bhavnagar",INSTRUMENTATION & CONTROL ENGINEERING,,
"Shankersinh Vaghela Bapu Institute Of Tech., Unava, Gandhinagar",MECHANICAL ENGINEERING,,
"Shankersinh Vaghela Bapu Institute Of Tech., Unava, Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Shankersinh Vaghela Bapu Institute Of Tech., Unava, Gandhinagar",ELECTRICAL ENGINEERING,,
"Shankersinh Vaghela Bapu Institute Of Tech., Unava, Gandhinagar",CIVIL ENGINEERING,,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",MECHANICAL ENGINEERING,,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",FIRE AND ENVIRONMENT HEALTH SAFETY ENGINEER,,
"SCHOOL OF SCIENCE & ENGINEERING., Navrachana University,
Vadodara",MECHANICAL ENGINEERING,,
"SCHOOL OF SCIENCE & ENGINEERING., Navrachana University,
Vadodara",ELECTRICAL AND ELECTRONICS ENGINEERING,,
"SCHOOL OF SCIENCE & ENGINEERING., Navrachana University,
Vadodara",CIVIL ENGINEERING,,
"School of Engineering - Indrashil University, Kadi",MECHANICAL ENGINEERING,,
"Rai School of Engineering, Dholka, Ahmedabad",MECHANICAL ENGINEERING,,
"Rai School of Engineering, Dholka, Ahmedabad",INFORMATION TECHNOLOGY,,
"Rai School of Engineering, Dholka, Ahmedabad",CYBER SECURITY,,
"Rai School of Engineering, Dholka, Ahmedabad",CIVIL ENGINEERING,,
"Sarvajanik College Of Engg. & Tech. , Surat",TEXTILE TECHNOLOGY,,
"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",INSTRUMENTATION & CONTROL ENGINEERING,,
"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",ELECTRICAL ENGINEERING,,
"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",CIVIL ENGINEERING,,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",MECHANICAL ENGINEERING,,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",ELECTRICAL ENGINEERING,,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",CIVIL ENGINEERING,,
"Sankalchand Patel College Of Engg., Visnagar",MECHANICAL ENGINEERING,,
"Sankalchand Patel College Of Engg., Visnagar",INFORMATION & COMMUNICATION TECHNOLOGY,,
"Sankalchand Patel College Of Engg., Visnagar",CIVIL ENGINEERING,,
"Sankalchand Patel College Of Engg., Visnagar",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,
"Sanjaybhai Rajguru College of Engg. , Rajkot",MECHANICAL ENGINEERING,,
"Sanjaybhai Rajguru College of Engg. , Rajkot",INFORMATION TECHNOLOGY,,
"Sanjaybhai Rajguru College of Engg. , Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Sanjaybhai Rajguru College of Engg. , Rajkot",ELECTRICAL ENGINEERING,,
"Sanjaybhai Rajguru College of Engg. , Rajkot",COMPUTER SCIENCE & ENGINEERING,,
"Sal Institute Of Tech. & Engg. Research, Ahmedabad",MECHANICAL ENGINEERING,,
"Sal Institute Of Tech. & Engg. Research, Ahmedabad",INSTRUMENTATION & CONTROL ENGINEERING,,
"Sal Institute Of Tech. & Engg. Research, Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Sal Institute Of Tech. & Engg. Research, Ahmedabad",ELECTRICAL ENGINEERING,,
"Sal Institute Of Tech. & Engg. Research, Ahmedabad",CIVIL ENGINEERING,,
"Sal Institute Of Tech. & Engg. Research, Ahmedabad",AUTOMOBILE ENGINEERING,,
"Sal College Of Engineering , Ahmedabad",MECHATRONICS,,
"Sal College Of Engineering , Ahmedabad",MECHANICAL ENGINEERING,,
"Sal College Of Engineering , Ahmedabad",CHEMICAL ENGINEERING,,
"S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY
NAVSARI",MECHANICAL ENGINEERING,,
"S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY
NAVSARI",CHEMICAL ENGINEERING,,
"S.P.B. Patel Engg. College, (Saffrony), Linch, Mehsana",MECHANICAL ENGINEERING,,
"S.P.B. Patel Engg. College, (Saffrony), Linch, Mehsana",ELECTRONICS & COMMUNICATION ENGINEERING,,
"S.P.B. Patel Engg. College, (Saffrony), Linch, Mehsana",ELECTRICAL ENGINEERING,,
"S.P.B. Patel Engg. College, (Saffrony), Linch, Mehsana",CIVIL ENGINEERING,,
"S.P.B. Patel Engg. College, (Saffrony), Linch, Mehsana",AUTOMOBILE ENGINEERING,,
"R.N.G. Patel Institute of Technology-RNGPIT , Bardoli",MECHANICAL ENGINEERING,,
"R.N.G. Patel Institute of Technology-RNGPIT , Bardoli",ELECTRICAL ENGINEERING,,
"R.N.G. Patel Institute of Technology-RNGPIT , Bardoli",CHEMICAL ENGINEERING,,
"R.K. University - School of Engineering, Rajkot",MECHANICAL ENGINEERING,,
"R.K. University - School of Engineering, Rajkot",ELECTRICAL ENGINEERING,,
"R.K. University - School of Engineering, Rajkot",COMPUTER ENGINEERING,,
"R.K. University - School of Engineering, Rajkot",CIVIL ENGINEERING,,
"Prime Institute of Engineering and Technology, Jalalpore, Navsari",MECHANICAL ENGINEERING,,
"Prime Institute of Engineering and Technology, Jalalpore, Navsari",ELECTRICAL ENGINEERING,,
"Prime Institute of Engineering and Technology, Jalalpore, Navsari",COMPUTER ENGINEERING,,
"Prime Institute of Engineering and Technology, Jalalpore, Navsari",CIVIL ENGINEERING,,
"Prime Institute of Engineering and Technology, Jalalpore, Navsari",CHEMICAL ENGINEERING,,
"Parul Institute of Technology, Waghodia, Vadodara",ROBOTICS AND AUTOMATION,,
"Parul Institute of Technology, Waghodia, Vadodara",PETROLEUM ENGINEERING,,
"Parul Institute of Technology, Waghodia, Vadodara",MINING ENGINEERING,,
"Parul Institute of Technology, Waghodia, Vadodara",MECHATRONICS,,
"Parul Institute of Technology, Waghodia, Vadodara",FIRE & SAFETY ENGINEERING,,
"Parul Institute of Technology, Waghodia, Vadodara",ENVIRONMENTAL ENGINEERING,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER TECHNOLOGY,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & TECHNOLOGY,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (NETWORKS),,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (IOT),,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (INTERNET OF,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (DATA SCIENC,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (CYBER SECUR,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (CLOUD COMP,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (BLOCK CHAIN,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (BIG DATA AN,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL IN,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL IN,,
"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER ENGINEERING (SOFTWARE ENGINEERIN,,
"Parul Institute of Technology, Waghodia, Vadodara",AUTOMOBILE ENGINEERING,,
"Parul Institute of Engineering & Technology, Waghodia, Vadodara",MECHANICAL ENGINEERING,,
"Parul Institute of Engineering & Technology, Waghodia, Vadodara",INFORMATION TECHNOLOGY (CYBER SECURITY),,
"Parul Institute of Engineering & Technology, Waghodia, Vadodara",INFORMATION TECHNOLOGY (ARTIFICIAL INTELLIGE,,
"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ELECTRONICS & COMMUNICATION ENGINEERING,,
"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ELECTRICAL ENGINEERING,,
